LINKID,COMNAME,SCINAME,FEAT_LABEL,CLASS,RANK,FED_STATUS,NJ_STATUS,MAX_YEAR,CNT_SOA,FHA_SCDW,FHA_TSC
971339,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971340,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,5,NA,NA
971341,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,5,NA,NA
971342,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,6,NA,NA
971343,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,6,NA,NA
971344,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971345,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971346,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971347,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,5,NA,NA
971348,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,5,NA,NA
971349,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,6,NA,NA
971350,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,6,NA,NA
971351,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971352,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971353,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971354,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971355,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971356,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,5,NA,NA
971357,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,5,NA,NA
971358,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,5,NA,NA
971359,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971360,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971361,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971362,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971363,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971364,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971365,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,5,NA,NA
971366,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971367,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971368,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971369,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971370,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971371,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971372,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971373,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971374,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971375,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971376,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971377,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971378,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971379,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971380,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,4,NA,NA
971381,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971382,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971383,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971384,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971385,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971386,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971387,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971388,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971389,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971390,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971391,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971392,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971393,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971394,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971395,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971396,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971397,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971398,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971399,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971400,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971401,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,1,NA,NA
971402,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,1,NA,NA
971403,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971404,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971405,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971406,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971407,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971408,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971409,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971410,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971411,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971412,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971413,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971414,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971415,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971416,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971417,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971418,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971419,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971420,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971421,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971422,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971423,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971424,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971425,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971426,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971427,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971428,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971429,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971430,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971431,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971432,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971433,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971434,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971435,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971436,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971437,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971438,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971439,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971440,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971441,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971442,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971443,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971444,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971445,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971446,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971447,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971448,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971449,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971450,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971451,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971452,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971453,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971454,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971455,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,3,NA,NA
971456,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971457,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971458,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971459,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971460,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971461,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971462,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971463,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971464,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971465,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971466,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971467,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971468,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971469,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971470,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971471,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971472,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971473,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971474,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971475,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971476,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971477,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971478,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971479,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971480,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971481,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,3,NA,NA
971482,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,3,NA,NA
971483,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,3,NA,NA
971484,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971485,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971486,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971487,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971488,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,3,NA,NA
971489,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,3,NA,NA
971490,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,3,NA,NA
971491,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,3,NA,NA
971492,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2011,2,NA,NA
971493,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971494,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971495,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971496,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971497,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,3,NA,NA
971498,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,3,NA,NA
971499,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971500,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971501,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971502,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971503,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971504,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971505,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971506,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971507,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971508,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971509,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971510,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971511,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971512,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971513,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971514,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971515,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971516,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971517,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971518,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971519,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971520,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971521,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971522,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971523,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971524,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971525,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971526,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971527,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971528,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971529,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,4,NA,NA
971530,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
971531,North Atlantic Right Whale,Eubalaena glacialis,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2012,5,NA,NA
